Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD00835,2025-09-11 04:35:01.751459548,Hair Care,Beauty,North,1,49.2,49.2,4.09
ORD00836,2025-09-11 11:52:11.609674728,T-Shirt,Clothing,South,4,582.43,2329.72,231.04
ORD00837,2025-09-11 19:09:21.467889908,Bookshelf,Furniture,South,3,98.16,294.48,32.21
ORD00838,2025-09-12 02:26:31.326105088,Chair,Furniture,West,1,490.57,490.57,61.31
ORD00839,2025-09-12 09:43:41.184320268,Pen Set,Office Supplies,North,7,232.03,1624.21,342.22
ORD00840,2025-09-12 17:00:51.042535448,Printer,Office Supplies,East,2,147.06,294.12,58.89
ORD00841,2025-09-13 00:18:00.900750624,Hair Care,Beauty,South,7,310.0,2170.0,486.12
ORD00842,2025-09-13 07:35:10.758965804,Perfume,Beauty,West,7,643.14,4501.98,633.09
ORD00843,2025-09-13 14:52:20.617180984,Smartphone,Electronics,East,5,319.75,1598.75,409.28
ORD00844,2025-09-13 22:09:30.475396164,Headphones,Electronics,North,5,603.11,3015.55,304.64
ORD00845,2025-09-14 05:26:40.333611344,Skincare,Beauty,West,3,109.13,327.39,54.76
ORD00846,2025-09-14 12:43:50.191826524,Skincare,Beauty,South,5,620.49,3102.45,776.34
ORD00847,2025-09-14 20:01:00.050041700,Shoes,Clothing,East,5,197.18,985.9,93.7
ORD00848,2025-09-15 03:18:09.908256880,Notebook,Office Supplies,South,1,545.14,545.14,42.23
ORD00849,2025-09-15 10:35:19.766472060,Monitor,Electronics,North,4,456.97,1827.88,495.21
ORD00850,2025-09-15 17:52:29.624687240,Notebook,Office Supplies,East,3,744.02,2232.06,302.96
ORD00851,2025-09-16 01:09:39.482902420,Notebook,Office Supplies,North,1,315.98,315.98,69.82
ORD00852,2025-09-16 08:26:49.341117600,Perfume,Beauty,North,4,62.27,249.08,14.03
ORD00853,2025-09-16 15:43:59.199332776,Shoes,Clothing,West,7,25.13,175.91,39.14
ORD00854,2025-09-16 23:01:09.057547956,Chair,Furniture,South,1,663.22,663.22,85.57
ORD00855,2025-09-17 06:18:18.915763136,Shoes,Clothing,East,6,424.54,2547.24,162.86
ORD00856,2025-09-17 13:35:28.773978316,Jeans,Clothing,North,1,622.44,622.44,126.01
ORD00857,2025-09-17 20:52:38.632193496,Printer,Office Supplies,North,5,195.2,976.0,107.56
ORD00858,2025-09-18 04:09:48.490408676,Shoes,Clothing,East,4,282.62,1130.48,165.84
ORD00859,2025-09-18 11:26:58.348623852,Smartphone,Electronics,North,3,33.78,101.34,7.11
ORD00860,2025-09-18 18:44:08.206839032,Pen Set,Office Supplies,West,3,769.58,2308.74,200.38
ORD00861,2025-09-19 02:01:18.065054212,Headphones,Electronics,West,4,537.62,2150.48,267.72
ORD00862,2025-09-19 09:18:27.923269392,Desk,Furniture,West,5,747.23,3736.15,270.65
ORD00863,2025-09-19 16:35:37.781484572,Pen Set,Office Supplies,West,2,219.74,439.48,122.05
ORD00864,2025-09-19 23:52:47.639699752,Chair,Furniture,North,1,493.06,493.06,25.4
ORD00865,2025-09-20 07:09:57.497914928,Stapler,Office Supplies,East,5,546.01,2730.05,466.74
ORD00866,2025-09-20 14:27:07.356130108,Skincare,Beauty,East,6,260.86,1565.16,126.48
ORD00867,2025-09-20 21:44:17.214345288,Shoes,Clothing,East,7,680.01,4760.07,604.15
ORD00868,2025-09-21 05:01:27.072560468,Perfume,Beauty,East,4,758.26,3033.04,853.85
ORD00869,2025-09-21 12:18:36.930775648,Chair,Furniture,South,1,709.04,709.04,64.11
ORD00870,2025-09-21 19:35:46.788990824,Jeans,Clothing,East,3,593.86,1781.58,519.26
ORD00871,2025-09-22 02:52:56.647206004,Printer,Office Supplies,South,7,229.2,1604.4,162.76
ORD00872,2025-09-22 10:10:06.505421184,Shoes,Clothing,South,2,232.48,464.96,109.45
ORD00873,2025-09-22 17:27:16.363636364,Monitor,Electronics,West,6,771.05,4626.3,863.59
ORD00874,2025-09-23 00:44:26.221851544,Shoes,Clothing,South,3,18.12,54.36,14.74
ORD00875,2025-09-23 08:01:36.080066724,Laptop,Electronics,North,4,575.68,2302.72,434.06
ORD00876,2025-09-23 15:18:45.938281900,Jacket,Clothing,South,1,567.93,567.93,104.29
ORD00877,2025-09-23 22:35:55.796497080,Monitor,Electronics,West,4,501.92,2007.68,198.49
ORD00878,2025-09-24 05:53:05.654712260,Table,Furniture,South,7,792.19,5545.33,507.72
ORD00879,2025-09-24 13:10:15.512927440,Skincare,Beauty,North,1,256.38,256.38,71.56
ORD00880,2025-09-24 20:27:25.371142620,Stapler,Office Supplies,North,5,278.58,1392.9,183.81
ORD00881,2025-09-25 03:44:35.229357800,T-Shirt,Clothing,North,2,72.36,144.72,20.7
ORD00882,2025-09-25 11:01:45.087572976,Perfume,Beauty,West,5,359.81,1799.05,431.69
ORD00883,2025-09-25 18:18:54.945788156,Stapler,Office Supplies,West,5,216.23,1081.15,145.64
ORD00884,2025-09-26 01:36:04.804003336,Stapler,Office Supplies,East,4,281.28,1125.12,324.05
ORD00885,2025-09-26 08:53:14.662218516,Smartphone,Electronics,West,7,669.31,4685.17,1098.59
ORD00886,2025-09-26 16:10:24.520433696,Desk,Furniture,North,2,749.03,1498.06,298.65
ORD00887,2025-09-26 23:27:34.378648876,Desk,Furniture,North,1,156.73,156.73,42.35
ORD00888,2025-09-27 06:44:44.236864052,Makeup,Beauty,West,1,304.28,304.28,18.99
ORD00889,2025-09-27 14:01:54.095079232,Bookshelf,Furniture,South,6,743.62,4461.72,509.82
ORD00890,2025-09-27 21:19:03.953294412,Jacket,Clothing,West,3,58.83,176.49,29.34
ORD00891,2025-09-28 04:36:13.811509592,Bookshelf,Furniture,West,6,82.96,497.76,53.13
ORD00892,2025-09-28 11:53:23.669724772,Makeup,Beauty,North,6,138.6,831.6,196.24
ORD00893,2025-09-28 19:10:33.527939952,Desk,Furniture,East,1,480.22,480.22,134.37
ORD00894,2025-09-29 02:27:43.386155128,Shoes,Clothing,North,4,128.87,515.48,80.39
ORD00895,2025-09-29 09:44:53.244370308,Smartphone,Electronics,East,5,774.78,3873.9,525.04
ORD00896,2025-09-29 17:02:03.102585488,Makeup,Beauty,North,7,362.9,2540.3,737.67
ORD00897,2025-09-30 00:19:12.960800668,Monitor,Electronics,West,5,406.2,2031.0,327.42
ORD00898,2025-09-30 07:36:22.819015848,Smartphone,Electronics,North,5,204.86,1024.3,176.45
ORD00899,2025-09-30 14:53:32.677231028,Headphones,Electronics,North,2,382.06,764.12,105.38
ORD00900,2025-09-30 22:10:42.535446204,Printer,Office Supplies,North,1,532.91,532.91,147.82
ORD00901,2025-10-01 05:27:52.393661384,Notebook,Office Supplies,West,7,603.43,4224.01,812.02
ORD00902,2025-10-01 12:45:02.251876564,Laptop,Electronics,West,4,605.56,2422.24,582.65
ORD00903,2025-10-01 20:02:12.110091744,Perfume,Beauty,West,2,466.53,933.06,236.02
ORD00904,2025-10-02 03:19:21.968306924,Shoes,Clothing,West,3,724.44,2173.32,294.4
ORD00905,2025-10-02 10:36:31.826522104,T-Shirt,Clothing,East,4,655.75,2623.0,415.55
ORD00906,2025-10-02 17:53:41.684737280,Chair,Furniture,East,6,608.07,3648.42,956.32
ORD00907,2025-10-03 01:10:51.542952460,Makeup,Beauty,South,4,53.93,215.72,30.38
ORD00908,2025-10-03 08:28:01.401167640,Stapler,Office Supplies,West,4,15.43,61.72,15.34
ORD00909,2025-10-03 15:45:11.259382820,Headphones,Electronics,East,5,177.83,889.15,253.63
ORD00910,2025-10-03 23:02:21.117598000,Table,Furniture,North,4,534.18,2136.72,439.74
ORD00911,2025-10-04 06:19:30.975813176,Jeans,Clothing,West,6,334.85,2009.1,472.96
ORD00912,2025-10-04 13:36:40.834028356,Printer,Office Supplies,South,6,327.9,1967.4,494.36
ORD00913,2025-10-04 20:53:50.692243536,Pen Set,Office Supplies,South,1,708.82,708.82,185.19
ORD00914,2025-10-05 04:11:00.550458716,Laptop,Electronics,South,4,717.49,2869.96,426.94
ORD00915,2025-10-05 11:28:10.408673896,T-Shirt,Clothing,North,5,728.25,3641.25,228.73
ORD00916,2025-10-05 18:45:20.266889076,Makeup,Beauty,East,4,257.96,1031.84,155.26
ORD00917,2025-10-06 02:02:30.125104252,Printer,Office Supplies,North,3,555.93,1667.79,364.31
ORD00918,2025-10-06 09:19:39.983319432,Laptop,Electronics,West,3,224.59,673.77,109.55
ORD00919,2025-10-06 16:36:49.841534612,Hair Care,Beauty,South,5,160.58,802.9,190.48
ORD00920,2025-10-06 23:53:59.699749792,Jacket,Clothing,North,1,155.86,155.86,21.7
ORD00921,2025-10-07 07:11:09.557964972,Printer,Office Supplies,North,1,280.27,280.27,58.49
ORD00922,2025-10-07 14:28:19.416180152,Hair Care,Beauty,East,6,349.67,2098.02,202.68
ORD00923,2025-10-07 21:45:29.274395328,Hair Care,Beauty,East,6,666.45,3998.7,949.06
ORD00924,2025-10-08 05:02:39.132610508,Perfume,Beauty,South,2,104.71,209.42,39.04
ORD00925,2025-10-08 12:19:48.990825688,Stapler,Office Supplies,North,5,590.59,2952.95,298.3
ORD00926,2025-10-08 19:36:58.849040868,Stapler,Office Supplies,North,4,429.85,1719.4,211.45
ORD00927,2025-10-09 02:54:08.707256048,Bookshelf,Furniture,East,7,237.48,1662.36,394.23
ORD00928,2025-10-09 10:11:18.565471228,Shoes,Clothing,North,5,399.33,1996.65,340.73
ORD00929,2025-10-09 17:28:28.423686404,Monitor,Electronics,North,2,246.95,493.9,51.37
ORD00930,2025-10-10 00:45:38.281901584,Hair Care,Beauty,North,6,480.9,2885.4,842.01
ORD00931,2025-10-10 08:02:48.140116764,Table,Furniture,East,5,352.74,1763.7,403.5
ORD00932,2025-10-10 15:19:57.998331944,Headphones,Electronics,South,5,139.88,699.4,202.33
ORD00933,2025-10-10 22:37:07.856547124,Chair,Furniture,West,6,102.1,612.6,96.04
ORD00934,2025-10-11 05:54:17.714762304,Printer,Office Supplies,South,2,441.89,883.78,149.16
ORD00935,2025-10-11 13:11:27.572977480,Perfume,Beauty,West,6,722.91,4337.46,1190.58
ORD00936,2025-10-11 20:28:37.431192660,Monitor,Electronics,North,1,281.73,281.73,51.07
ORD00937,2025-10-12 03:45:47.289407840,Monitor,Electronics,South,4,589.07,2356.28,534.45
ORD00938,2025-10-12 11:02:57.147623020,Monitor,Electronics,West,6,530.34,3182.04,359.71
ORD00939,2025-10-12 18:20:07.005838200,Smartphone,Electronics,East,2,745.93,1491.86,241.21
ORD00940,2025-10-13 01:37:16.864053380,Laptop,Electronics,East,3,658.58,1975.74,159.76
ORD00941,2025-10-13 08:54:26.722268556,Chair,Furniture,South,1,457.62,457.62,46.45
ORD00942,2025-10-13 16:11:36.580483736,Perfume,Beauty,South,3,529.05,1587.15,79.73
ORD00943,2025-10-13 23:28:46.438698916,Notebook,Office Supplies,North,7,719.73,5038.11,301.36
ORD00944,2025-10-14 06:45:56.296914096,Printer,Office Supplies,South,6,325.62,1953.72,575.02
ORD00945,2025-10-14 14:03:06.155129276,Notebook,Office Supplies,North,1,268.17,268.17,29.66
ORD00946,2025-10-14 21:20:16.013344456,Pen Set,Office Supplies,North,4,18.54,74.16,16.01
ORD00947,2025-10-15 04:37:25.871559632,Bookshelf,Furniture,East,6,662.98,3977.88,1033.35
ORD00948,2025-10-15 11:54:35.729774812,Jeans,Clothing,East,4,642.77,2571.08,482.5
ORD00949,2025-10-15 19:11:45.587989992,Skincare,Beauty,West,5,92.52,462.6,40.84
ORD00950,2025-10-16 02:28:55.446205172,Monitor,Electronics,East,3,465.72,1397.16,324.18
ORD00951,2025-10-16 09:46:05.304420352,T-Shirt,Clothing,East,1,376.55,376.55,75.33
ORD00952,2025-10-16 17:03:15.162635528,Pen Set,Office Supplies,South,4,103.78,415.12,96.65
ORD00953,2025-10-17 00:20:25.020850708,Jacket,Clothing,East,2,784.65,1569.3,380.46
ORD00954,2025-10-17 07:37:34.879065888,Skincare,Beauty,West,4,179.61,718.44,211.12
ORD00955,2025-10-17 14:54:44.737281068,Laptop,Electronics,South,2,63.12,126.24,24.41
ORD00956,2025-10-17 22:11:54.595496248,Monitor,Electronics,West,6,479.93,2879.58,389.92
ORD00957,2025-10-18 05:29:04.453711428,Makeup,Beauty,East,1,593.7,593.7,125.93
ORD00958,2025-10-18 12:46:14.311926604,Skincare,Beauty,West,4,35.63,142.52,9.56
ORD00959,2025-10-18 20:03:24.170141784,Notebook,Office Supplies,South,7,530.39,3712.73,1018.58
ORD00960,2025-10-19 03:20:34.028356964,Laptop,Electronics,North,4,430.51,1722.04,137.5
ORD00961,2025-10-19 10:37:43.886572144,T-Shirt,Clothing,West,7,91.58,641.06,84.59
ORD00962,2025-10-19 17:54:53.744787324,Desk,Furniture,West,1,146.29,146.29,37.15
ORD00963,2025-10-20 01:12:03.603002504,Chair,Furniture,South,4,458.7,1834.8,365.73
ORD00964,2025-10-20 08:29:13.461217680,Makeup,Beauty,South,2,244.12,488.24,72.46
ORD00965,2025-10-20 15:46:23.319432860,Pen Set,Office Supplies,West,4,751.27,3005.08,505.93
ORD00966,2025-10-20 23:03:33.177648040,Desk,Furniture,East,3,656.8,1970.4,519.47
ORD00967,2025-10-21 06:20:43.035863220,Laptop,Electronics,West,6,787.02,4722.12,637.49
ORD00968,2025-10-21 13:37:52.894078400,Hair Care,Beauty,South,5,215.14,1075.7,287.66
ORD00969,2025-10-21 20:55:02.752293580,Jeans,Clothing,North,2,776.08,1552.16,111.81
ORD00970,2025-10-22 04:12:12.610508756,Hair Care,Beauty,North,3,350.67,1052.01,256.9
ORD00971,2025-10-22 11:29:22.468723936,T-Shirt,Clothing,East,7,284.54,1991.78,521.62
ORD00972,2025-10-22 18:46:32.326939116,Skincare,Beauty,West,6,49.78,298.68,28.51
ORD00973,2025-10-23 02:03:42.185154296,Makeup,Beauty,North,1,51.68,51.68,8.14
ORD00974,2025-10-23 09:20:52.043369476,Skincare,Beauty,West,2,556.69,1113.38,101.74
ORD00975,2025-10-23 16:38:01.901584656,T-Shirt,Clothing,South,5,371.76,1858.8,421.3
ORD00976,2025-10-23 23:55:11.759799832,Jeans,Clothing,North,6,188.95,1133.7,208.42
ORD00977,2025-10-24 07:12:21.618015012,Makeup,Beauty,East,7,495.04,3465.28,723.66
ORD00978,2025-10-24 14:29:31.476230192,Desk,Furniture,South,5,209.76,1048.8,103.96
ORD00979,2025-10-24 21:46:41.334445372,Pen Set,Office Supplies,East,1,466.33,466.33,48.0
ORD00980,2025-10-25 05:03:51.192660552,Notebook,Office Supplies,South,1,293.77,293.77,17.74
ORD00981,2025-10-25 12:21:01.050875732,Pen Set,Office Supplies,North,7,660.61,4624.27,603.55
ORD00982,2025-10-25 19:38:10.909090908,Jeans,Clothing,East,2,658.35,1316.7,250.09
ORD00983,2025-10-26 02:55:20.767306088,T-Shirt,Clothing,East,7,387.11,2709.77,716.69
ORD00984,2025-10-26 10:12:30.625521268,Chair,Furniture,South,4,287.15,1148.6,248.94
ORD00985,2025-10-26 17:29:40.483736448,Printer,Office Supplies,East,1,296.42,296.42,47.09
ORD00986,2025-10-27 00:46:50.341951628,Printer,Office Supplies,South,6,646.51,3879.06,1118.26
ORD00987,2025-10-27 08:04:00.200166804,Perfume,Beauty,South,4,269.26,1077.04,247.52
ORD00988,2025-10-27 15:21:10.058381984,Jeans,Clothing,South,3,175.16,525.48,148.47
ORD00989,2025-10-27 22:38:19.916597164,Printer,Office Supplies,South,5,76.9,384.5,69.94
ORD00990,2025-10-28 05:55:29.774812344,Chair,Furniture,North,4,378.69,1514.76,173.78
ORD00991,2025-10-28 13:12:39.633027524,Desk,Furniture,South,5,390.88,1954.4,123.53
ORD00992,2025-10-28 20:29:49.491242704,Notebook,Office Supplies,West,7,674.32,4720.24,1092.84
ORD00993,2025-10-29 03:46:59.349457880,T-Shirt,Clothing,East,4,184.78,739.12,59.37
ORD00994,2025-10-29 11:04:09.207673060,Desk,Furniture,West,7,310.98,2176.86,273.62
ORD00995,2025-10-29 18:21:19.065888240,Perfume,Beauty,North,3,648.64,1945.92,356.33
ORD00996,2025-10-30 01:38:28.924103420,Table,Furniture,West,1,660.66,660.66,126.25
ORD00997,2025-10-30 08:55:38.782318600,Laptop,Electronics,East,3,313.84,941.52,188.44
ORD00998,2025-10-30 16:12:48.640533780,Smartphone,Electronics,West,1,372.71,372.71,34.13
ORD00999,2025-10-30 23:29:58.498748956,Jeans,Clothing,North,7,249.6,1747.2,253.23
ORD01000,2025-10-31 06:47:08.356964136,Printer,Office Supplies,South,1,746.72,746.72,152.55
ORD01001,2025-10-31 14:04:18.215179316,Shoes,Clothing,West,5,103.73,518.65,151.68
ORD01002,2025-10-31 21:21:28.073394496,Shoes,Clothing,North,6,747.66,4485.96,1040.33
ORD01003,2025-11-01 04:38:37.931609676,Jacket,Clothing,North,3,550.25,1650.75,463.28
ORD01004,2025-11-01 11:55:47.789824856,T-Shirt,Clothing,East,4,429.94,1719.76,413.69
ORD01005,2025-11-01 19:12:57.648040032,Hair Care,Beauty,East,3,35.8,107.4,21.26
ORD01006,2025-11-02 02:30:07.506255212,Perfume,Beauty,West,5,385.72,1928.6,189.01
ORD01007,2025-11-02 09:47:17.364470392,Table,Furniture,South,1,332.12,332.12,71.96
ORD01008,2025-11-02 17:04:27.222685572,Monitor,Electronics,North,5,137.36,686.8,141.37
ORD01009,2025-11-03 00:21:37.080900752,Jacket,Clothing,West,2,528.56,1057.12,212.08
ORD01010,2025-11-03 07:38:46.939115932,Table,Furniture,North,2,777.21,1554.42,268.05
ORD01011,2025-11-03 14:55:56.797331108,Smartphone,Electronics,North,4,454.13,1816.52,330.9
ORD01012,2025-11-03 22:13:06.655546288,Stapler,Office Supplies,South,5,574.66,2873.3,383.9
ORD01013,2025-11-04 05:30:16.513761468,Hair Care,Beauty,South,7,64.08,448.56,80.66
ORD01014,2025-11-04 12:47:26.371976648,Smartphone,Electronics,West,4,339.96,1359.84,135.15
ORD01015,2025-11-04 20:04:36.230191828,Pen Set,Office Supplies,South,7,101.92,713.44,179.28
ORD01016,2025-11-05 03:21:46.088407008,Monitor,Electronics,South,4,494.11,1976.44,190.62
ORD01017,2025-11-05 10:38:55.946622184,Hair Care,Beauty,West,2,751.4,1502.8,107.06
ORD01018,2025-11-05 17:56:05.804837364,Hair Care,Beauty,South,4,532.8,2131.2,338.99
ORD01019,2025-11-06 01:13:15.663052544,Chair,Furniture,East,2,70.67,141.34,30.33
ORD01020,2025-11-06 08:30:25.521267724,Shoes,Clothing,North,1,290.19,290.19,46.26
ORD01021,2025-11-06 15:47:35.379482904,Monitor,Electronics,North,7,445.02,3115.14,371.29
ORD01022,2025-11-06 23:04:45.237698084,Headphones,Electronics,North,5,328.53,1642.65,311.35
ORD01023,2025-11-07 06:21:55.095913260,Notebook,Office Supplies,North,4,668.58,2674.32,365.71
ORD01024,2025-11-07 13:39:04.954128440,Makeup,Beauty,West,2,653.59,1307.18,370.22
ORD01025,2025-11-07 20:56:14.812343620,Smartphone,Electronics,North,3,493.35,1480.05,415.39
ORD01026,2025-11-08 04:13:24.670558800,Hair Care,Beauty,North,7,305.03,2135.21,374.93
ORD01027,2025-11-08 11:30:34.528773980,Monitor,Electronics,North,4,211.72,846.88,111.76
ORD01028,2025-11-08 18:47:44.386989156,Desk,Furniture,North,6,93.64,561.84,131.63
ORD01029,2025-11-09 02:04:54.245204336,Shoes,Clothing,East,1,290.37,290.37,17.18
ORD01030,2025-11-09 09:22:04.103419516,Smartphone,Electronics,North,1,336.41,336.41,56.75
ORD01031,2025-11-09 16:39:13.961634696,Hair Care,Beauty,East,3,543.9,1631.7,218.78
ORD01032,2025-11-09 23:56:23.819849876,Table,Furniture,West,2,529.95,1059.9,296.91
ORD01033,2025-11-10 07:13:33.678065056,Monitor,Electronics,South,4,65.39,261.56,13.86
ORD01034,2025-11-10 14:30:43.536280232,Notebook,Office Supplies,North,7,322.25,2255.75,424.54
ORD01035,2025-11-10 21:47:53.394495412,Jacket,Clothing,South,2,153.61,307.22,72.25
ORD01036,2025-11-11 05:05:03.252710592,Smartphone,Electronics,South,1,133.88,133.88,22.93
ORD01037,2025-11-11 12:22:13.110925772,Table,Furniture,West,2,663.57,1327.14,94.69
ORD01038,2025-11-11 19:39:22.969140952,Stapler,Office Supplies,South,1,43.11,43.11,12.64
ORD01039,2025-11-12 02:56:32.827356132,Desk,Furniture,East,2,341.15,682.3,122.47
ORD01040,2025-11-12 10:13:42.685571308,Bookshelf,Furniture,South,3,142.88,428.64,87.25
ORD01041,2025-11-12 17:30:52.543786488,Notebook,Office Supplies,South,5,704.67,3523.35,384.58
ORD01042,2025-11-13 00:48:02.402001668,Chair,Furniture,South,3,450.06,1350.18,230.71
ORD01043,2025-11-13 08:05:12.260216848,Stapler,Office Supplies,North,3,192.79,578.37,90.97
ORD01044,2025-11-13 15:22:22.118432028,Smartphone,Electronics,North,5,406.92,2034.6,139.83
ORD01045,2025-11-13 22:39:31.976647208,Stapler,Office Supplies,East,5,587.87,2939.35,224.98
ORD01046,2025-11-14 05:56:41.834862384,Printer,Office Supplies,East,4,766.91,3067.64,795.65
ORD01047,2025-11-14 13:13:51.693077564,T-Shirt,Clothing,North,7,184.15,1289.05,141.74
ORD01048,2025-11-14 20:31:01.551292744,Pen Set,Office Supplies,East,7,710.08,4970.56,490.79
ORD01049,2025-11-15 03:48:11.409507924,Printer,Office Supplies,North,4,748.1,2992.4,527.34
ORD01050,2025-11-15 11:05:21.267723104,Laptop,Electronics,West,3,733.97,2201.91,533.27
ORD01051,2025-11-15 18:22:31.125938284,Shoes,Clothing,South,3,511.98,1535.94,100.58
ORD01052,2025-11-16 01:39:40.984153460,Perfume,Beauty,South,1,507.56,507.56,98.57
ORD01053,2025-11-16 08:56:50.842368640,Headphones,Electronics,East,1,328.54,328.54,26.22
ORD01054,2025-11-16 16:14:00.700583820,Monitor,Electronics,North,7,604.39,4230.73,250.1
ORD01055,2025-11-16 23:31:10.558799000,Makeup,Beauty,North,4,429.72,1718.88,108.61
ORD01056,2025-11-17 06:48:20.417014180,Notebook,Office Supplies,East,6,545.18,3271.08,845.71
ORD01057,2025-11-17 14:05:30.275229360,Desk,Furniture,North,6,348.48,2090.88,166.21
ORD01058,2025-11-17 21:22:40.133444536,Shoes,Clothing,West,4,587.88,2351.52,144.12
ORD01059,2025-11-18 04:39:49.991659716,Bookshelf,Furniture,South,1,661.33,661.33,105.47
ORD01060,2025-11-18 11:56:59.849874896,Perfume,Beauty,East,7,125.68,879.76,229.62
ORD01061,2025-11-18 19:14:09.708090076,Headphones,Electronics,East,7,668.01,4676.07,540.56
ORD01062,2025-11-19 02:31:19.566305256,Monitor,Electronics,North,1,436.83,436.83,67.9
ORD01063,2025-11-19 09:48:29.424520436,Jacket,Clothing,East,6,677.29,4063.74,243.75
ORD01064,2025-11-19 17:05:39.282735612,Laptop,Electronics,West,2,350.73,701.46,113.83
ORD01065,2025-11-20 00:22:49.140950792,Headphones,Electronics,North,2,309.44,618.88,120.31
ORD01066,2025-11-20 07:39:58.999165972,Jeans,Clothing,North,1,732.9,732.9,141.25
ORD01067,2025-11-20 14:57:08.857381152,Jacket,Clothing,North,2,208.42,416.84,55.48
ORD01068,2025-11-20 22:14:18.715596332,Hair Care,Beauty,North,5,676.93,3384.65,436.22
ORD01069,2025-11-21 05:31:28.573811508,Laptop,Electronics,West,4,392.38,1569.52,120.31
ORD01070,2025-11-21 12:48:38.432026688,Headphones,Electronics,North,4,416.14,1664.56,235.87
ORD01071,2025-11-21 20:05:48.290241868,Hair Care,Beauty,East,1,253.69,253.69,18.99
ORD01072,2025-11-22 03:22:58.148457048,Stapler,Office Supplies,West,3,462.7,1388.1,335.43
ORD01073,2025-11-22 10:40:08.006672228,Stapler,Office Supplies,South,6,266.92,1601.52,466.95
ORD01074,2025-11-22 17:57:17.864887408,Printer,Office Supplies,South,1,41.02,41.02,12.0
ORD01075,2025-11-23 01:14:27.723102584,Makeup,Beauty,East,2,224.88,449.76,119.76
ORD01076,2025-11-23 08:31:37.581317764,Monitor,Electronics,East,6,15.04,90.24,18.07
ORD01077,2025-11-23 15:48:47.439532944,Makeup,Beauty,West,3,782.9,2348.7,528.97
ORD01078,2025-11-23 23:05:57.297748124,Makeup,Beauty,South,2,772.94,1545.88,187.52
ORD01079,2025-11-24 06:23:07.155963304,Notebook,Office Supplies,South,7,322.17,2255.19,468.39
ORD01080,2025-11-24 13:40:17.014178484,Table,Furniture,South,5,585.41,2927.05,479.78
ORD01081,2025-11-24 20:57:26.872393660,Laptop,Electronics,South,2,283.19,566.38,96.57
ORD01082,2025-11-25 04:14:36.730608840,Notebook,Office Supplies,South,5,540.16,2700.8,646.69
ORD01083,2025-11-25 11:31:46.588824020,Table,Furniture,North,6,646.29,3877.74,467.19
ORD01084,2025-11-25 18:48:56.447039200,Bookshelf,Furniture,East,5,757.94,3789.7,490.8
ORD01085,2025-11-26 02:06:06.305254380,T-Shirt,Clothing,North,6,326.17,1957.02,550.24
ORD01086,2025-11-26 09:23:16.163469560,Headphones,Electronics,South,6,628.81,3772.86,241.67
ORD01087,2025-11-26 16:40:26.021684736,Bookshelf,Furniture,West,6,220.08,1320.48,226.34
ORD01088,2025-11-26 23:57:35.879899916,Stapler,Office Supplies,West,6,792.36,4754.16,1322.61
ORD01089,2025-11-27 07:14:45.738115096,Jeans,Clothing,South,6,30.36,182.16,36.9
ORD01090,2025-11-27 14:31:55.596330276,Monitor,Electronics,South,2,486.79,973.58,181.67
ORD01091,2025-11-27 21:49:05.454545456,Perfume,Beauty,West,6,531.01,3186.06,358.23
ORD01092,2025-11-28 05:06:15.312760636,Printer,Office Supplies,North,2,553.56,1107.12,150.37
ORD01093,2025-11-28 12:23:25.170975812,Table,Furniture,North,6,105.11,630.66,165.87
ORD01094,2025-11-28 19:40:35.029190992,Table,Furniture,South,5,751.44,3757.2,713.13
ORD01095,2025-11-29 02:57:44.887406172,Printer,Office Supplies,North,7,153.13,1071.91,191.53
ORD01096,2025-11-29 10:14:54.745621352,Table,Furniture,West,6,501.98,3011.88,225.57
ORD01097,2025-11-29 17:32:04.603836532,Jeans,Clothing,North,3,185.91,557.73,30.12
ORD01098,2025-11-30 00:49:14.462051712,Headphones,Electronics,South,6,252.7,1516.2,441.09
ORD01099,2025-11-30 08:06:24.320266888,Shoes,Clothing,West,6,441.7,2650.2,382.28
ORD01100,2025-11-30 15:23:34.178482068,Bookshelf,Furniture,North,5,339.58,1697.9,340.94
ORD01101,2025-11-30 22:40:44.036697248,Skincare,Beauty,East,4,136.58,546.32,38.2
ORD01102,2025-12-01 05:57:53.894912428,Headphones,Electronics,West,5,145.04,725.2,160.11
ORD01103,2025-12-01 13:15:03.753127608,Headphones,Electronics,West,3,340.33,1020.99,289.08
ORD01104,2025-12-01 20:32:13.611342784,Printer,Office Supplies,East,4,608.25,2433.0,471.8
ORD01105,2025-12-02 03:49:23.469557964,Pen Set,Office Supplies,East,1,719.39,719.39,58.65
ORD01106,2025-12-02 11:06:33.327773144,Makeup,Beauty,West,1,76.46,76.46,14.94
ORD01107,2025-12-02 18:23:43.185988324,Smartphone,Electronics,East,3,320.55,961.65,232.32
ORD01108,2025-12-03 01:40:53.044203504,Skincare,Beauty,South,5,89.19,445.95,67.61
ORD01109,2025-12-03 08:58:02.902418684,Stapler,Office Supplies,South,2,23.11,46.22,12.48
ORD01110,2025-12-03 16:15:12.760633860,Notebook,Office Supplies,South,3,532.76,1598.28,339.11
ORD01111,2025-12-03 23:32:22.618849040,Headphones,Electronics,West,7,485.94,3401.58,934.8
ORD01112,2025-12-04 06:49:32.477064220,Shoes,Clothing,East,4,138.79,555.16,114.29
